STATION CODE,year,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATE,FECAL COLIFORM,TOTAL COLIFORM,Potability,WQI
17,2014,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.1,5,6.9,3185,1.8,0.4,290,667,1,67.71710783
17,2013,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.2,6,7,5569,2.2,0.68,473,1894,1,73.07686226
17,2012,PERIYAR NEAR ALWAYENANELOOR,KERALA,28,5.1,6.9,1789,2.1,0.68,408,1946,1,72.52878487
17,2011,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.5,5.6,6.9,943,1.5,0.4,655,1925,1,70.02500609
17,2010,PERIYAR NEAR ALWAYENANELOOR,NAN,27.4,5.2,6.6,453,1.5,0.38,644,4613,1,66.97787791
17,2009,NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28,8.1,6.3,1414,1.1,0.31,100,690,1,31.58974017
17,2008,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29,6.2,6.5,1638,1.5,0.8,349,816,1,53.41952435
17,2007,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,28,5.5,6.6,1314,1.7,0.4,290,668,1,58.80707304
17,2006,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29.083,6.2,6.457,881.1,1.757,0.326,253,541,1,52.50610715
17,2003,"PERIYAR AT ALWAYE, KERALA",NAN,28,6.4,1579,5.8,1.7,0.513,0.513,959,0,27344.74208
18,2014,"PERIYAR AT KALADY, KERALA",KERALA,27.7,7,7,36,1.1,0.2,276,541,1,52.5657087
18,2013,"PERIYAR AT KALADY, KERALA",KERALA,27.2,7.3,7,34,1,0.27,234,927,1,49.40730383
18,2012,PERIYAR AT KALADY,KERALA,27,7.5,7.2,36,1.1,0.27,282,1134,1,53.90910991
18,2011,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7,38,0.9,0.26,386,1196,1,51.45830887
18,2010,PERIYAR AT KALADY,NAN,27.3,7.2,6.8,35,1.1,0.24,513,3483,1,54.02412678
18,2009,NAN,"PERIYAR AT KALADY, KERALA",27,6.9,6.8,41,0.8,0.22,261,1487,1,46.80085165
18,2008,"PERIYAR AT KALADY, KERALA",NAN,28,7.3,6.6,36,0.6,0.41,304,1056,1,40.52587583
18,2007,"PERIYAR AT KALADY, KERALA",NAN,27,7.5,6.8,32,0.8,0.3,200,738,1,42.41521391
18,2006,"PERIYAR AT KALADY, KERALA",NAN,27.417,7.286,6.586,82.9,1.071,0.233,222,470,1,42.5538444
18,2003,"PERIYAR AT KALADY, KERALA",NAN,27,6.8,62,7.5,1.5,0.221,0.221,892,0,1005.84905
20,2014,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,26.7,7,7.5,80,0.8,0.4,2573,3583,0,110.0720887
20,2013,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,27.4,7.3,7.4,70,0.8,0.31,2984,4208,0,116.0935158
20,2012,CHALIYAR AT KOOLIMADU,KERALA,26,7.3,7.2,76,0.6,0.31,468,893,1,54.51953583
20,2011,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64,0.6,0.4,283,646,1,49.61794174
20,2010,CHALIYAR AT KOOLIMADU,NAN,26,7,7.1,62,0.5,0.44,385,617,1,51.4690807
20,2009,NAN,"CHALIYAR AT KOOLIMADU, KERALA",27,6.9,6.9,78,0.5,0.23,393,703,1,48.63607965
20,2008,"CHALIYAR AT KOOLIMADU, KERALA",NAN,27,6.8,6.9,80,0.4,0.52,207,508,1,44.13597861
20,2007,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,6.7,73,0.5,0.2,688,1242,1,51.79515565
20,2006,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28.6,6.917,6.95,185.4,0.467,0.112,165,433,1,44.03238447
20,2003,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,62,6.8,0.4,0.21,0.21,802,0,995.6084007
21,2014,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,25.8,6.7,7.4,14526,0.8,0.6,1411,1969,1,86.96154957
21,2013,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,27.5,6.9,7.4,12754,0.8,0.29,1807,2557,1,94.42948765
21,2012,CHALIYAR AT CHUNGAPALLY,KERALA,26,7,7.3,11041,0.9,0.29,256,503,1,57.9917607
21,2011,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600,0.6,0.35,229,538,1,49.38886174
21,2010,CHALIYAR AT CHUNGAPALLY,NAN,26.2,7,7.1,5228,0.6,0.34,240,455,1,50.2309807
21,2009,NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",26,6.7,6.9,5507,0.6,0.28,433,715,1,52.57431357
21,2008,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,27,6.8,7,4515,0.4,1.53,184,427,1,46.52032661
21,2007,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28,6.8,6.9,7920,0.5,0.2,391,813,1,50.81650261
21,2006,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28.667,6.8,7.043,8489.9,0.414,0.153,238,473,1,49.19773901
21,2003,"CHALIYAR AT KALLAPALLY, KERALA",NAN,28,7,9416,6.7,0.5,0.241,0.241,832,0,163381.4659
42,2014,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,24.8,7.2,7.6,75,1.4,1,188,426,1,62.87105478
42,2013,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,23.9,6.7,7.1,79,1.6,0.34,313,738,1,61.06902157
42,2012,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",KERALA,25,7.1,7.2,61,1,0.34,251,608,1,54.16671374
42,2011,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,26.5,7.2,7.1,52,0.6,0.15,298,687,1,49.42553478
42,2010,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,27.5,7.2,7,51,0.6,0.26,285,522,1,47.38736278
42,2009,NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",27,7.3,7,49,0.7,0.66,228,445,1,46.59311583
42,2008,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.7,7.2,47,1,2,253,452,1,51.61368
42,2007,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.4,7.2,49,1.1,0.3,327,641,1,55.28500087
42,2006,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,27.786,7.075,7.25,107.3,0.988,0.369,238,384,1,54.72807468
42,2003,"KALLADA AT PANATHOTTUM KADAVU, PUNALOOR, KERALA",NAN,24,6.9,39,6.9,1.1,0.195,0.195,958,0,602.5558592
43,2014,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27.8,6.9,6.8,59,0.6,0.5,1916,3375,1,82.08037565
43,2013,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27.1,6.8,7.2,105,0.6,0.39,1200,2392,1,73.45407461
43,2012,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,27,6.7,7.1,58,1.2,0.39,964,1739,1,72.14076157
43,2011,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7,7,56,1.1,0.43,768,1725,1,63.7490527
43,2010,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,28.1,6.7,6.9,62,1.2,0.46,385,2193,1,55.98739757
43,2009,NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",28,6.7,6.7,67,1.3,0.4,309,1025,1,51.45332957
43,2008,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,29,7.1,6.8,57,1.5,1.12,230,681,1,51.35329774
43,2007,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.2,6.8,58,1.5,0.3,173,556,1,49.42385478
43,2006,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28.143,7.013,6.712,151.4,1.4,0.397,262,485,1,49.90152499
43,2003,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.1,53,6.9,1.4,0.367,0.367,632,0,847.255216
1023,2014,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,22.7,5.8,7.2,640,6,4.3,1450,4073,0,132.8477522
1023,2013,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,23.3,5.5,7.2,636,9.7,4,1328,4975,0,164.485733
1023,2012,GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA),PUNJAB,21,5.5,7.4,635,8.8,5.08,1400,5500,0,161.909957
1023,2011,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,24.8,5.8,7.2,732,8.5,3.83,1089,4838,0,147.0956962
1023,2010,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20.3,5.6,6.7,807,10.8,2,1825,7500,0,176.2450661
1023,2009,NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",22,6,7.3,755,6,2.1,1000,4950,0,123.4618583
1023,2008,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,5.9,7.2,703,5.4,2.05,1950,21000,0,141.4004652
1023,2007,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,7.4,7.5,413,2.1,1.23,1663,10775,0,101.3631849
1023,2006,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,17.667,6.033,7.367,323.3,3.267,0.667,2390,6867,0,131.0374552
1024,2014,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,19,4.8,7.6,1090,22,3.6,30500,52500,0,938.8548017
1024,2013,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,22.8,4.7,7.3,1088,23.8,4,28250,56000,0,901.1847687
1024,2012,GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB,24,5.5,7.4,1051,25,6.8,32000,63000,0,994.652373
1024,2011,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,24,5.6,7.4,1322,15.3,15,16750,41500,0,568.2252661
1024,2010,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,20,4.9,6.8,1097,26.5,4.8,14000,46250,0,598.5324148
1024,2009,NAN,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",21,4.9,7.4,892,14,4.4,8000,75000,0,371.8995948
1024,2008,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,21,5.3,7.4,1095,27,3.35,48000,217500,0,1400.239267
1024,2007,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,21,6.1,7.8,632,8.1,2.9,37250,162500,0,986.1663513
1024,2006,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,16.5,5.1,7.85,785,12,1.65,3050,36500,0,242.6156809
1093,2014,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,28,5.9,7.7,194,5.5,0.6,22,51,0,103.3507452
1093,2012,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,27,6.4,7.6,152,3.2,0.96,62,142,1,79.81533843
1093,2011,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,25.9,6.8,7.8,151,3.4,0.5,601,740,1,95.08610261
1093,2010,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,26.3,6.4,7.7,153,3.6,0.77,504,592,1,94.92216643
1093,2009,NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",29,6.9,7.6,136,3.8,0.26,143,309,1,84.40666365
1093,2008,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.3,7.6,119,3.67,0.37,157,781,1,86.57357339
1093,2007,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.4,7.3,103,4,0.24,126,753,1,83.08528243
1093,2006,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,27.714,6.543,7.229,130.4,4.014,0.307,8,187,1,78.57558969
1093,2003,"ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA",NAN,26,7.7,280,6.6,5.7,0.994,0.994,223,0,4823.199499
1094,2014,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,28.1,6.3,7.6,186,4.6,0.6,13,31,1,91.51853739
1094,2013,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,26.2,7,7.6,125,3.5,0.6,33,63,1,78.8493487
1094,2012,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,26,6.7,7.7,146,3,0.89,30,73,1,77.60020157
1094,2011,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,25.9,7,7.8,123,3.4,0.44,42,100,1,81.6112607
1094,2010,ULHAS AT U/S OF BADLAPUR,NAN,26.1,7,7.7,111,3.4,0.42,179,359,1,82.9533647
1094,2009,NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",29,6.9,7.7,120,3.9,0.37,207,280,1,88.45401165
1094,2008,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.4,7.6,109,3.4,0.42,95,316,1,82.23758643
1094,2007,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.7,7.4,103,3.9,0.22,64,644,1,81.09470557
1094,2006,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,28.714,6.7,7.307,121.5,3.857,0.264,9,162,1,77.79077877
1094,2003,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,7.8,183,6.9,5,0.497,0.497,211,0,3132.490644
1148,2013,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,27.6,6.8,8.2,1862,2.5,0.87,7,64,1,81.23641861
1148,2011,AMBIKA AT BILIMORA,GUJARAT,29.5,6,7.7,18865,3.6,3.12,900,2450,0,110.5859943
1148,2010,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778,2.7,0.26,2880,6581,0,145.0578523
1148,2009,NAN,"AMBIKA AT BILIMORA, GUJARAT",30,6.1,8.1,14921,3.2,0.3,4300,23625,0,191.8839513
1148,2008,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,6.8,8,3431,2.8,0.3,32120,49061,0,801.1296626
1148,2006,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,5.6,8.173,3660,4.6,0.46,4500,6867,0,206.2367741
1149,2013,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,27.5,5.3,7.8,817,2.8,1,9,23,1,83.99518696
1149,2012,KOLAK AT PATALIA BDG,GUJARAT,29,2.4,7.6,1500,6.2,1.31,3,13,0,124.6479767
1149,2011,KOLAK AT PATALIA BDG.,GUJARAT,26.7,3.7,8.2,600,4.3,1.66,6,20,0,111.9297663
1149,2008,"KOLAK AT PATALIA BDG., GUJARAT",NAN,25,4.5,7.6,1161,7.43,0.53,99,259,0,127.3807466
1149,2007,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26,4.8,7.6,14426,10.4,0.1,32,148,0,153.5564817
1149,2006,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26.5,6.085,7.695,933,3.2,0.153,450,1550,1,91.87752475
1150,2013,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,27.1,7.3,7.9,693,0.5,1,161,173,1,59.11476783
1150,2012,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,28,7.2,7.4,319,0.7,0.18,5,10,1,48.95913878
1150,2011,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,27.6,7.1,7.3,212,1.4,0.84,3,6,1,53.96189374
1150,2009,NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",28,7.3,7.4,332,0.7,0.3,6,12,1,48.52706783
1150,2008,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.2,7.8,262,0.28,0.15,19,50,1,52.48505478
1150,2007,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7,7.7,448,0.4,0.2,17,42,1,52.7782687
1150,2006,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.102,7.945,307.5,1.525,0.11,26,50,1,66.651298
1152,2014,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,25,6.4,7.6,541,5.7,0.6,23,45,0,101.0768304
1152,2013,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,27.2,6.7,7.8,105,3.6,1,43,89,1,84.95084957
1152,2012,KUNDALIKA AT ROHA CITY,MAHARASHTRA,29,6.8,7.6,100,3,0.54,124,295,1,77.43035461
1152,2011,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,28.4,7,7.7,107,3.8,0.4,131,285,1,85.4122687
1152,2010,KUNDALIKA AT ROHA CITY,NAN,30.3,6.9,7.5,86,3.6,0.4,316,582,1,84.80017565
1152,2009,NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",35,6.6,8.1,102,3.9,0.26,165,345,1,95.90176452
1152,2008,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,27,6.7,7.6,109,4.13,0.28,260,624,1,90.94299357
1152,2007,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,22,6.2,7.3,117,4,0.5,169,638,1,85.02670435
1152,2006,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,19.333,6.7,7.44,153.3,4.4,0.65,23,305,1,85.33011557
1152,2003,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,26,7.4,139,5.8,5.9,0.453,0.453,213,0,2378.532359
1154,2014,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,27.8,6.9,6.9,134,1.1,0.4,249,531,1,50.77281565
1154,2013,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,28,5.6,6.9,126,1.2,0.67,266,990,1,58.44020209
1154,2012,CHALAKUDY AT PULICKALKANANDAVU,KERALA,29,6.3,6.3,134,1.2,0.67,224,780,1,43.68395339
1154,2011,CHALAKUDY AT PULICKALKANANDAVU,KERALA,26.6,6.5,6.9,101,1.3,0.47,468,1127,1,59.44509948
1154,2010,CHALAKUDY AT PULICKALKANANDAVU,NAN,28.2,6.5,6.5,118,1.1,0.52,610,3080,1,54.31213948
1154,2009,NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",29,6.5,6.6,109,1.2,0.37,142,679,1,46.03081948
1154,2008,CHALAKUDY AT PULICKALKANANDAVU,NAN,29,6.6,6.3,148,1.2,0.93,190,935,1,41.57764052
1154,2007,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,29,6.8,6.6,115,2,0.5,148,635,1,51.81898261
1154,2006,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,27.5,6.787,6.65,119.3,1.637,0.4,294,574,1,52.73069391
1154,2003,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,28,6.9,102,6.4,1.2,0.335,0.335,608,0,1697.074595
1155,2014,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,25.5,1.9,7.7,2941,26.9,2.8,10875,37375,0,561.1269035
1155,2013,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,27,3.1,7.2,1416,13.2,4.41,2992,19917,0,247.327748
1155,2012,KARAMANA AT MOONNATTUMUKKU,KERALA,29,0.5,7.1,1717,21.2,4.41,3317,15833,0,335.2662489
1155,2011,KARAMANA AT MOONNATTUMUKKU,KERALA,28,0.8,7.1,1239,11.9,1.87,4250,11000,0,270.450396
1155,2010,KARAMANA AT MOONNATTUMUKKU,NAN,27.6,0.6,7,1787,14.1,1.49,8542,17500,0,385.4799459
1155,2009,NAN,"KARAMANA AT MOONNATTUMUKKU, KERALA",26,0.7,6.6,4235,12.5,1.48,40833,59417,0,1087.281091
1155,2008,KARAMANA AT MOONNATTUMUKKU,NAN,26,1.8,6.8,2012,5.5,1.8,20458,31167,0,566.5685504
1155,2007,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28,0.8,6.8,2156,7.4,1,14825,20733,0,461.28768
1155,2006,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28.571,4.1,6.775,511.4,6.788,1.373,2150,3100,0,155.2752208
1155,2003,"KARMANA AT MOONNATHNANMUKKU, KERALA",NAN,27,6.8,437,5.7,1.1,0.922,0.922,2933,0,7512.910322
1156,2014,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.2,5.2,6.8,55,0.6,0.7,171,313,1,51.05919391
1156,2013,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.4,6.1,7.2,59,0.7,1.04,181,311,1,54.8469633
1156,2012,PAMBA AT CHENGANNUR,KERALA,28,6,7,63,1.1,1.04,243,493,1,56.80797026
1156,2011,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7,6.6,50,0.6,0.75,295,578,1,41.7350687
1156,2010,PAMBA AT CHENGANNUR,NAN,28,6.6,6.8,49,0.9,0.56,448,913,1,53.20440452
1156,2009,NAN,"PAMBA AT CHENGANNUR, KERALA",27,6.9,6.5,108,1,0.42,540,1083,1,49.49437165
1156,2008,"PAMBA AT CHENGANNUR, KERALA",NAN,26,6.7,6.2,40,0.6,1,425,1100,1,39.26916957
1156,2007,"PAMBA AT CHENGANNUR, KERALA",NAN,26,7.1,6.1,34,0.6,0.5,1300,1975,1,55.03910174
1156,2006,"PAMBA AT CHENGANNUR, KERALA",NAN,27,6.9,6.8,224,0.733,0.438,2000,2500,1,84.94569005
1156,2003,"PAMBA AT CHENGANNUR, KERALA",NAN,27,7.3,58,7,0.6,0.367,0.367,3025,0,926.5379241
1159,2014,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,22.8,6.8,6.6,63,2.9,0.1,11,36,1,56.53614261
1159,2013,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,23.4,7.2,6.5,73,3.1,0,19,59,1,54.81057478
1159,2012,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,TAMILNADU,23,7.3,7.6,160,1.9,0.06,32,89,1,63.12793583
1159,2010,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,NAN,24.8,7.4,7,75,1.6,0.05,78,118,1,50.57756087
1159,2009,NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",24,7.4,6.8,337,1.3,0.1,115,208,1,45.35494087
1159,2008,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.6,6.6,118,1.15,0.15,70,180,1,38.55396696
1159,2007,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,26,7.5,6.5,65,1,0.15,108,319,1,36.82997391
1159,2006,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,27.5,7.95,6.565,188.5,1.5,0.08,24,66,1,38.32081661
1159,2003,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,29,7.2,150,7.5,1.3,0.142,0.142,327,0,2529.692709
1160,2014,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,24.5,6.6,6.4,101,2.5,0.2,13,41,1,50.55885652
1160,2013,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,25.4,6.7,6.3,98,3.3,1.5,21,74,1,55.86260957
1160,2012,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMILNADU,25,7,7.7,111,2.2,0.08,53,131,1,69.4292927
1160,2010,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",NAN,27.2,7.2,6.8,70,1.8,0.09,78,148,1,49.85150678
1160,2009,NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",28,7.5,6.7,180,1.3,0.1,100,176,1,42.76477391
1160,2008,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.8,6.6,179,1.88,0.2,118,253,1,49.96474261
1160,2007,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,28,6.8,6.5,88,0.9,0.11,111,233,1,39.35695061
1160,2006,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,29,5.8,6.6,107,1,0.265,25,58,1,44.88460417
1160,2003,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,31,7.3,178,6.7,1.5,0.138,0.138,190,0,3017.03083
1161,2014,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,25.5,6.6,6.5,136,2.5,0.2,13,45,1,52.30343652
1161,2013,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,26.3,6.3,6.5,143,4,4,38,124,1,68.34395739
1161,2012,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE",TAMILNADU,26,6.7,7.7,139,3.1,0.22,123,300,1,80.45724557
1161,2010,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",NAN,27.3,6.6,7,119,2.5,0.33,233,374,1,65.93966052
1161,2009,NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",28,6.9,6.8,127,2.4,0.1,222,357,1,59.84885565
1161,2008,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,6.7,172,2.14,0.19,263,402,1,57.23603461
1161,2007,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,29,6.8,6.5,128,1.8,0.15,295,507,1,51.46710261
1161,2006,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,31.25,6.975,6.725,144.3,1.5,0.22,34,98,1,46.03488243
1161,2003,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,    TAMILNADU.",NAN,29,7.1,214,6.8,2.3,0.585,0.585,350,0,3650.167674
1162,2014,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,29,6.7,6.9,226,2.2,0.2,12,38,1,56.10690957
1162,2013,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,29,6.6,6.9,260,5.4,1,17,53,1,85.19311652
1162,2012,TAMBIRAPARANI AT MURAPPANADU,TAMILNADU,29,7.2,7.2,288,2.1,0.14,33,91,1,58.50186678
1162,2010,TAMBIRAPARANI AT MURAPPANADU,NAN,28.4,6.9,7,236,1.9,0.25,83,157,1,55.83245565
